"","f_dis","cwm_pc1"
"1146",1.27612028120278,-0.42478112995934
"1147",0.944355760943253,-0.73082898748038
"1149",1.89972510806499,0.894144265623729
"1152",1.57179090474834,0.710737952220141
"1154",1.79079934430327,0.39684800440681
"1155",1.941663712969,0.599444891884058
"1156",1.25247984424802,-0.358659286616927
"1157",1.52854378875462,0.197400365323417
"1158",0.869013201167456,-0.859654392656366
"1160",1.02100860970973,-0.531355942838839
"1161",0.73164627111782,-0.630941610636449
"1162",1.3240787803081,-0.684312317464858
"1163",1.74782354871817,0.139475308533418
"1165",1.07227520798369,-0.250328073837668
"1166",1.50302169957583,-0.128983989179993
"1167",1.27584667866547,-0.75828326572043
"1168",1.47575019739839,-0.310289282662177
"1169",1.36267540735916,0.176868014978818
"1170",1.29193939889125,-0.486596311430967
"1172",1.27560401763961,-0.466252825581708
"1176",1.74985203735983,0.719027330711083
"1177",1.39465522724478,0.0588749789119746
"1178",1.48204531450097,-0.172145541771356
"1179",1.55787213150214,0.0887373993590445
"1180",1.65549854354722,-0.106576020095323
"1181",1.48814517761343,1.08618122636976
"1182",1.58797914416687,-0.0103317344334318
"1183",1.08396803778879,-0.570119126493491
"1185",1.48379102634489,-0.182666070302718
"1186",1.44975591745672,-0.369007640471287
"1189",1.42131013161674,-0.266756444920153
"1191",1.02711024591545,-0.394665229058817
"1193",1.35469128458794,-0.278201842230042
"1194",1.12201708253926,-0.876936164670272
"1195",1.58185502886294,-0.016301618782538
"1196",2.06414914146325,0.80529859649507
"1197",1.91027752976086,0.78518582861989
"1198",1.7756186359071,0.0926860758567448
"1201",1.65707217467613,0.397222174579316
"1202",1.35971157802551,-0.239431550333626
"1203",1.74190905473753,0.486560699507133
"1204",1.04109300746518,-0.703429257065299
"1207",1.43098535642709,-0.348064188862999
"1210",1.79550048785179,0.284699401128141
"1211",1.35021783650235,-0.534623691353852
"1216",1.27359908185083,-0.62786486649843
"1218",1.70231159752069,0.163890847685838
"1220",1.66013653028349,0.31676070186475
"1222",1.00433596646575,-0.967590536033757
"1226",1.71887432055476,0.137495862017559
"1227",1.36823604129479,-0.178166296606143
"1228",1.09878261020204,-0.469264830862335
"1230",1.63559554209728,0.641477287155285
"1231",1.82985514003289,0.589291974110284
"1232",1.16965518078041,-0.754584040387821
"1233",1.72837256708475,0.122284338836406
"1237",1.44664156987892,-0.0316753478475494
"1239",1.03239814575274,-0.64845525562303
"1240",1.15568747496296,-0.474306131465842
"1241",1.76185123657323,0.676740779408893
"1242",1.28392661536165,-0.855308842854083
"1244",1.54419907582284,0.0295494409103764
"1245",1.61484621571334,0.00558523880863127
"1246",1.57061500538202,0.214349180166339
"1248",1.33511486588514,-0.511137567005479
"1250",1.06740515957469,-0.660480846714307
"1252",1.58371508759411,0.394365295382387
"1253",1.18195332121574,-0.671034491871299
"1256",1.52337994042204,0.528228482445714
"1259",1.06523445682003,-1.03026805801183
"1260",1.8795154833456,1.12234272915357
"1261",1.19203715945979,-0.308352269039333
"1265",1.50863943487409,-0.411202124693183
"1267",0.970375963562561,-0.594140849418291
"1269",1.21572239039302,-0.423541560295576
"1271",0.875006145201087,-0.925736814497373
"1272",1.21596990451503,-0.439449516075853
"1273",1.242152749981,-0.337575586262595
"1276",1.64956788581229,0.0924657788469157
"1279",1.65952718125028,0.291337033107965
"1280",1.18569628359825,-0.564769655685898
"1281",1.69391922354441,-0.1664467917301
"1282",1.67375774502317,0.341749613697212
"1284",0.906198422071148,-0.913217999412861
"1287",1.55506036885811,0.273221791904075
"1288",1.14654392428985,-0.487617439271033
"1290",1.67992792692847,0.0643829747683312
"1291",1.42483105109276,-0.14244361352004
"1296",1.11661945421329,-0.792086353971812
"1300",0.923649827553657,-0.747577679295345
"1303",1.44666325869102,-0.319598393555501
"1306",1.04979482211055,-0.535582272120159
"1307",1.68957977044849,0.396049761956588
"1308",1.27766485997248,-0.781648692192544
"1311",0.958929900714644,-0.746084050378383
"1315",0.976282058521818,-1.0872818258201
"1316",1.81292118960125,0.595760512700827
"1321",1.65602558391195,0.100492400074566
"1322",1.34535152142924,-0.258819623041484
"1328",1.13338963509416,-1.08734623816383
"1330",1.239797964468,-0.489080431740244
"1331",1.90839765536715,1.35525328428275
"1333",1.39086105145822,-0.222875371453281
"1335",1.29534653209935,-0.513598246768722
"1336",1.3812232800633,0.512582612914205
"1338",0.978120793483754,-0.488701372041609
"1339",0.471236811449518,-0.674763566901543
"1340",1.51482167631381,0.658707532951478
"1342",1.18183744403873,-0.495170784941145
"1343",1.53854730234618,0.273510026800391
"1344",1.31376502791533,-0.124957147895643
"1346",0.950672639150754,-0.586298672562797
"1347",1.49263731828435,0.933691086150992
"1348",1.73930531758248,0.437715584881096
"1350",1.85718584472918,1.08845588300218
"1351",1.32523831595291,-0.0750732362152172
"1352",1.64951510514776,0.669161659233458
"1355",1.48253035253939,0.0907001655883484
"1357",1.1226247465782,-0.501985001312728
"1358",0.891050734718983,-0.386869006218406
"1363",1.31526326089347,-0.035058700879247
"1365",1.19441573942541,-0.570758809662279
"1369",0.897901505005325,-0.697531652239998
"1370",1.84789773846119,0.222518651566993
"1371",1.64391265901945,0.0301823400452453
"1372",1.86645320686946,0.548738254974539
"1375",0.932026902766825,-0.771551556970894
"1376",1.97507249531197,0.932318504619112
"1377",1.11429595701026,-0.631168682068123
"1380",0.849537996111812,-0.801095496761447
"1382",1.40558380844653,0.26114690845023
"1383",1.19940064807161,-0.80540775262435
"1386",1.64100529985371,0.135888504879199
"1389",1.5075431216711,0.84029237437507
"1390",1.10146096552139,-0.972864478397962
"1391",1.3412260543803,-0.410684720807929
"1394",2.05640988143342,0.431360838906933
"1396",1.14271781905972,-0.83875962804975
"1403",1.60577316027293,-0.00325917070246599
"1405",1.43112561333237,0.0323857144778144
"1406",1.68940705182848,0.53021521731749
"1410",1.67079724187812,0.240837285921236
"1412",1.30224561941099,-0.359402156486087
"1414",1.24379688899753,-0.273338718282579
"1415",0.96535981390594,-0.662321668796767
"1416",1.32258117753924,-0.339241302791059
"1417",1.16947710531546,-0.450939935222704
"1418",1.74611719018036,0.483015598289274
"1419",0.985984028191614,-0.785802198902524
"1421",1.44801019502002,-0.218205588315528
"1423",0.965129864944834,-0.898034810713716
"1424",1.15463776321424,-0.539030526155546
"1426",1.65759192719528,-0.084095966743325
"1427",1.20324819484825,-0.495412178152335
"1431",0.964098193821244,-0.626500152010734
"1432",1.42693093655049,-0.49474402882172
"1435",0.817327857644436,-0.812062545758227
"1438",0.910248982419427,-0.770118642381767
"1439",1.66318121738484,-0.304672782790014
"1440",1.4083494711797,-0.396308920885923
"1442",1.05762930146954,-0.775779089498585
"1443",1.04579220622348,-0.690555576786369
"1447",1.558166987295,-0.0589085259641909
"1448",1.17660727022663,-0.702661857967206
"1449",1.12605303994973,-0.446037106615724
"1450",1.07019407053352,-0.298455783241219
"1451",1.25004502915474,1.4573126536919
"1454",1.5471727682334,-0.207967619115611
"1455",0.899012826961349,-0.76960665801689
"1456",1.26082902061136,-0.51190415531633
"1457",1.51446133355787,0.959847293782378
"1459",1.25645475360349,-0.491233823602408
"1462",1.38720963540387,-0.359672009432142
"1463",0.944587553387793,-0.751133791986886
"1464",1.18429036102912,-0.824162203652686
"1466",1.30561133711423,-0.377474964742838
"1468",1.54934805797563,-0.0956505516013051
"1479",1.49605957297996,0.276331999191174
"1480",1.68432842715502,0.822045341856115
"1481",1.50010974299218,0.269547960961963
"1482",1.69795375081078,0.134932322755715
"1486",1.20460760847986,-0.600725858013574
"1492",1.00955629985612,-0.967329535085186
"1496",0.922116990697441,-0.640753945314114
"1497",1.04159729560262,-0.803475479528454
"1504",1.40840179649202,-0.264204094464072
"1505",1.54423676285512,0.271656946203053
"1512",0.793463570079945,-0.903316745495395
"1513",0.908846281755583,-0.762389435975686
"1514",1.5600657930664,0.779556121745972
"1515",1.53329553528942,-0.170324302779018
"1516",0.902791908373083,-0.444249328973833
"1521",1.77734886369828,-0.154046535134648
"1523",1.45697946770198,-0.160947960934842
"1524",1.52627085125073,-0.140746542050284
"1525",1.78766819232863,0.76719571918882
"1529",1.53125265036327,1.72996868030712
"1530",1.64558408001102,0.947953837405978
"1531",0.807874926238649,-0.832352836389608
"1532",1.06975744146978,-1.06961836194776
"1535",1.80699620946784,0.0882222290691355
"1537",1.66164274730356,-0.139659356850174
"1538",0.864804973262537,-0.893182475611845
"1539",1.19549608080062,-0.557490027643421
"1540",1.92215597516834,1.15185603404422
"1542",1.31153168852483,-0.900702099959976
"1544",1.02327106406456,-0.563145415290085
"1548",1.21559177900837,-0.563331985334295
"1557",0.991664064109428,-1.07179470237704
"1559",0.872785880046269,-0.694411215491717
"1560",1.49089568473477,0.371025268755171
"1561",1.46887355118001,-0.250564981154777
"1562",1.14563857995766,-0.401061049205403
"1563",1.23389169956848,-0.907820083412753
"1565",1.28092728279656,-0.250375311155866
"1566",1.52971944522203,0.0354070703425525
"1567",1.37953114085242,-0.22618251065133
"1575",2.02233018186582,0.522179251693676
"1576",1.26154794530279,-1.00258547629154
"1579",0.865225022485719,-0.796268138201749
"1580",1.86572293765938,0.25262147925355
"1584",1.58819032851542,0.0786541945101158
"1585",1.33463920465165,-0.531849344370354
"1586",1.60923182673902,-0.149691809849548
"1589",1.18867974925491,-0.797271178031741
"1592",1.13277141148837,-0.749451997805356
"1595",1.39202507017891,-0.283497149412701
"1599",1.15228835975477,0.53792353078783
"1600",1.27217254567318,-0.533417539532193
"1602",1.57859509894102,0.110015188947216
"1603",1.71108639428793,0.348194472662023
"1604",1.56639677398418,-0.227664828933771
"1605",1.19968107171806,-0.41142467666899
"1607",1.74973685839257,0.0677574057545883
"1608",1.14972539645136,-0.445365513440368
"1609",1.36500581608342,-0.432453388919125
"1610",0.654536462458161,-0.803066457852949
"1611",1.73312939857202,0.543067608661676
"1612",1.1490467218892,-0.33236218054619
"1613",1.18590377453549,-0.549275119645993
"1614",1.81729754702879,1.52289109892088
"1615",0.789491164198971,-0.769228389173332
"1616",0.863392646055599,-0.712061387651036
"1620",1.42270163982086,-0.395118246505164
"1622",1.45035954827768,-0.602399018299253
"1624",1.61760069184962,-0.0472702092210776
"1625",1.11224414795929,-0.0423554675541588
"1629",1.24827340917681,-0.649582753669439
"1630",1.39520255905931,-0.0721869406901074
"1631",1.15029398305587,-0.564715300039383
"1632",1.60153725348565,0.867894948841151
"1634",1.14509183614902,-0.333481409395559
"1636",1.35555781524861,-0.384149907921515
"1650",1.46392580090917,-0.554191577918085
"1651",1.341232147267,-0.453613298400499
"1653",1.58668891575138,-0.0207927118843193
"1655",1.74517335749614,0.562402426494071
"1658",1.48492641620613,0.398296191983034
"1662",1.07052777586157,-0.867720786117583
"1663",1.68319460565152,0.0610107614204836
"1666",1.97047192912274,0.825023837747638
"1670",1.13299065347644,-0.457416170803321
"1676",1.64752090942247,-0.00105040484342279
"1678",1.87745775011301,0.688756732155451
"1683",1.49311778051718,-0.407675981217917
"1691",1.40525191192914,-0.225023517995648
"1695",1.31976320170793,0.369483939800219
"10001",1.1436312505726,-0.874667586303408
"10002",1.08520949198355,-0.77722838484884
"10003",1.35861492471922,-0.485281630553109
"10006",1.31769672699316,-0.385351794129338
"10007",1.75037821539934,0.0797565936832463
"10008",0.988058726289909,-1.09939316315608
"10009",1.30890643314696,-0.15374646476944
"10011",0.784449733863084,-0.387597635919445
"10012",0.585449310016506,-0.886983662099389
"10013",1.18630797427839,-0.0401766911801521
"10014",1.27115225258895,0.233263404188334
"10015",0.877717951470567,-0.654746242611807
"10016",0.89029770034133,-1.25369823865482
"10019",1.41965839380351,-0.29015398552969
"10024",1.12155166816049,-0.728590399668658
"10025",1.43123362486631,-0.926631642198233
"10029",1.54919919337089,-0.661074081329361
"10030",1.26833054055562,0.837382044093267
"10033",1.33996987854339,0.175086479233209
"10034",0.751213610639953,-0.6780458213363
"10036",1.10158071504554,-0.452125375049426
"10037",1.23542841951356,-0.406481189479091
"10038",0.424456394582924,-0.309814524899789
"10039",1.04773796184844,0.126732076223667
"10041",1.2652649708177,0.184437586881083
"10042",1.2533892337322,0.100886592248432
"10043",1.27110715311323,-0.927063850310026
"10044",1.16435108442387,0.799755184561266
"10045",1.52630798519097,-0.176730777245176
"10049",1.21910681542821,0.80508378448489
"10050",1.23524996911718,-0.629911665203764
"10052",1.65274852873405,-0.0300671317682353
"10053",1.42051778594014,0.226524247205082
"10055",1.14014457181493,-0.608485506859402
"10056",1.41622931829118,0.493118764594614
"10058",1.46695864425601,-0.91148143441569
"10061",0.573570870053204,-0.622458956637679
"10063",1.24461231717149,0.866529275945877
"10065",1.13166879892551,-0.933996898633882
"10066",0.768595385979909,-0.577647613745397
"10067",0.869045863701278,0.34282182423549
"10068",0.368836555285541,-0.639574225559566
"10071",1.29728153690573,-0.807160292023873
"10076",1.29832027553551,-1.16909864773194
"10077",1.25276986684162,-1.03330835083127
"10084",1.23111970429294,-0.523230984851124
"10087",1.41635565644382,-0.284805991604254
"10091",1.38499591822372,-0.717473605919126
"10096",0.850208794883832,-0.849867175825143
"10097",0.787520268095474,-1.56369812125879
"10104",0.894983098090791,-0.743655048582007
"10105",1.21653785219288,0.247574570574798
"10106",1.33768829293624,-0.117331927002675
"10116",1.35090556433159,-0.562935657960338
"10135",1.44161645379001,-0.497989392243267
"10150",1.22298400624018,-1.09592723814304
"10152",1.33301642802249,-0.366255013993666
"10153",1.44815724579687,-0.296953790969735
"10154",1.40381725688805,0.190631180986584
"10155",0.912369249755268,0.894045602889448
"10156",0.87997263373105,-0.678785458922018
"10159",1.05803421372035,-1.05317378871181
"10161",1.56498505580972,0.252381421652002
"10170",1.45965586824174,-0.427124336604578
"10173",1.80550352487741,0.514932431300877
"10183",1.31306246924324,1.40485816978927
"10186",0.786895154315221,-1.43505033619074
"10188",1.13913736092064,-0.266576642564885
"10193",1.25761448063524,-0.308632734212809
"10197",0.953382401159451,-0.880052143054406
"10200",1.01836940707696,-0.95854631702383
"10206",0.896541636576753,-0.868538613804165
"10209",1.17801261162576,0.469502031756012
"10210",0.656100004239048,-0.871711297750959
"10211",1.41027314591583,-0.652649381278776
"10212",1.03596762851057,-1.13681460971172
"10214",1.05486523477659,-1.14692268983363
"10217",0.936653064151165,-1.35350270669732
"10220",1.37332805847381,0.0808920055666536
"10223",0.883705815703532,-1.1585155066894
"10231",1.51140727436083,1.01868994572441
"10232",1.2856830316366,-0.290711955988991
"10233",1.27508033455638,-0.315477369503169
"10234",1.2107007423109,-0.397920485474066
"10238",0.660089159588545,-0.76946325235038
"10239",0.713660187405153,-0.946498556414821
"10245",0.891155166138911,-1.39813480844654
"10250",1.18770923657035,-0.933907773292467
"10251",1.37148016775812,-0.601439327797129
"10252",1.30484095171752,-0.518031619487247
"10253",1.1820391625744,-1.08694350336952
"10254",1.01334721832907,-0.58239013088866
"10259",1.10686923961592,-0.565099170962305
"10260",1.29224291120051,0.507047435659573
"10262",1.50826454266904,-0.267189226455859
"10263",1.37360508775517,-0.452473388644028
"10264",1.31875247916877,-0.494508316659572
"10265",1.37200202350047,-0.474688993629936
"10266",1.18871662952268,0.842085379010714
"10267",1.13402742285222,-0.788834765177074
"10270",1.17497405375221,-0.424743273443654
"10277",1.47055217119395,-0.413385020528237
"10278",1.31192473577091,-0.409483878928271
"10281",1.38435505122197,0.92059318048555
"10297",1.4177610995362,0.115963999891641
"10298",1.30527910376676,0.192430057179339
"10299",1.37921521706454,0.217289861817986
"10302",1.58819192815389,0.0958241280733642
"10305",1.31337463793994,0.01044166502403
"10307",1.37884653214826,0.907362558160104
"10311",0.992860948432055,-1.02440501883524
"10316",1.42694344034575,-0.391178046260783
"10317",1.15857719341507,-0.289971667191211
"10319",1.11316479593703,-0.506198599201181
"10320",1.46543278231183,-0.470541797165785
"10321",1.52199938949479,0.763281030603953
"10331",1.41589145704417,0.507520936365009
"10334",1.09506996283461,0.81180941915164
"10335",0.971091703880161,-0.939402980543702
"10336",1.43748197670763,0.372684029899884
"10337",1.13264178364017,0.893253547272557
"10339",1.16395311214881,-0.230699466934595
"10344",0.97125672299137,-1.3627450053173
"10345",1.15386796826849,0.930025690287377
"10347",0.984175218347221,-0.624200674750611
"10348",1.51686612905113,0.624004884708926
"10355",1.11144422846152,0.108135196693213
"10356",1.0506849380743,0.0612409309762436
"10357",1.27520076151722,0.580841333020362
"10359",1.54279204579887,0.167901187344764
"10362",1.13045802202353,-0.425640139646275
"10365",1.20548407801376,-0.610041230965765
"10369",1.26985425073643,-1.06679849174115
"10370",1.0060114606523,-1.3668364067788
"10373",1.14508988045863,-0.809370430264473
"10375",0.798115660110138,-0.895489399657891
"10377",1.33858023942431,-0.541071654957054
"10382",1.1543332689845,-0.543184602903138
"10389",1.27624631791379,-0.106729889364031
"10398",1.1882426650411,-0.676999364937095
"10404",1.32720008849245,-0.721988441186757
"10407",1.50875486095631,-0.132487109700541
"10416",0.944630340569316,-0.395565789937392
